prAti	liNg	DAtu	gaRa	upag	lak	puru	vac	__vAkyam__
sraj	strI	yA	ad	para	ASIr	para	eka	srak yAyAt
sraj	strI	yA	ad	para	ASIr	para	dvi	srajO yAyAstam
sraj	strI	yA	ad	para	ASIr	para	bahu	srajaH yAyAsuH
sraj	strI	yA	ad	para	lfN	para	eka	srak ayAsyat
sraj	strI	yA	ad	para	lfN	para	dvi	srajO ayAsyatAm
sraj	strI	yA	ad	para	lfN	para	bahu	srajaH ayAsyan
sraj	strI	yA	ad	para	liw	para	eka	srak yayO
sraj	strI	yA	ad	para	liw	para	dvi	srajO yayatuH
sraj	strI	yA	ad	para	liw	para	bahu	srajaH yayuH
sraj	strI	yA	ad	para	luN	para	eka	srak ayAsIt
sraj	strI	yA	ad	para	luN	para	dvi	srajO ayAsizwAm
sraj	strI	yA	ad	para	luN	para	bahu	srajaH ayAsizuH
sraj	strI	hu	juhoty	para	law	para	eka	srak jahAti
sraj	strI	hu	juhoty	para	law	para	dvi	srajO jahItaH
sraj	strI	hu	juhoty	para	law	para	bahu	srajaH jahati
sraj	strI	hu	juhoty	para	low	para	eka	srak jahAtu
sraj	strI	hu	juhoty	para	low	para	dvi	srajO jahItAm
sraj	strI	hu	juhoty	para	low	para	bahu	srajaH jahatu
sraj	strI	hu	juhoty	para	laN	para	eka	srak ajahAt
sraj	strI	hu	juhoty	para	laN	para	dvi	srajO ajahItAm
sraj	strI	hu	juhoty	para	laN	para	bahu	srajaH ajahIta
sraj	strI	hu	juhoty	para	viDi	para	eka	srak jahyAt
sraj	strI	hu	juhoty	para	viDi	para	dvi	srajO jahyAtAm
sraj	strI	hu	juhoty	para	viDi	para	bahu	srajaH jahyuH
sraj	strI	hu	juhoty	para	lfw	para	eka	srak hAsyati
sraj	strI	hu	juhoty	para	lfw	para	dvi	srajO hAsyataH
sraj	strI	hu	juhoty	para	lfw	para	bahu	srajaH hAsyanti
sraj	strI	hu	juhoty	para	luw	para	eka	srak hAtA
sraj	strI	hu	juhoty	para	luw	para	dvi	srajO hAtArO
sraj	strI	hu	juhoty	para	luw	para	bahu	srajaH hAtAraH
sraj	strI	hu	juhoty	para	ASIr	para	eka	srak heyAt
sraj	strI	hu	juhoty	para	ASIr	para	dvi	srajO heyAstAm
sraj	strI	hu	juhoty	para	ASIr	para	bahu	srajaH heyAsuH
sraj	strI	hu	juhoty	para	lfN	para	eka	srak ahAsyat
sraj	strI	hu	juhoty	para	lfN	para	dvi	srajO ahAsyatAm
sraj	strI	hu	juhoty	para	lfN	para	bahu	srajaH ahAsyan
sraj	strI	hu	juhoty	para	liw	para	eka	srak jahO
sraj	strI	hu	juhoty	para	liw	para	dvi	srajO jahatuH
sraj	strI	hu	juhoty	para	liw	para	bahu	srajaH jahuH
sraj	strI	hu	juhoty	para	luN	para	eka	srak ahAsIt
sraj	strI	hu	juhoty	para	luN	para	dvi	srajO ahAsizwam
sraj	strI	hu	juhoty	para	luN	para	bahu	srajaH ahAsizwa
sraj	strI	kzip	div	para	law	para	eka	srak kzipyati
sraj	strI	kzip	div	para	law	para	dvi	srajO kzipyataH
sraj	strI	kzip	div	para	law	para	bahu	srajaH kzipyanti
sraj	strI	kzip	div	para	low	para	eka	srak kzipyatu
sraj	strI	kzip	div	para	low	para	dvi	srajO kzipyatAm
sraj	strI	kzip	div	para	low	para	bahu	srajaH kzipyantu
sraj	strI	kzip	div	para	laN	para	eka	srak akzipyat
sraj	strI	kzip	div	para	laN	para	dvi	srajO akzipyatAm
sraj	strI	kzip	div	para	laN	para	bahu	srajaH akzipyan
sraj	strI	kzip	div	para	viDi	para	eka	srak kzipyet
sraj	strI	kzip	div	para	viDi	para	dvi	srajO kzipyetAm
sraj	strI	kzip	div	para	viDi	para	bahu	srajaH kzipyeyuH
sraj	strI	kzip	div	para	lfw	para	eka	srak kzepsyati
sraj	strI	kzip	div	para	lfw	para	dvi	srajO kzepsyataH
sraj	strI	kzip	div	para	lfw	para	bahu	srajaH kzepsyanti
sraj	strI	kzip	div	para	luw	para	eka	srak kzeptA
sraj	strI	kzip	div	para	luw	para	dvi	srajO kzeptArO
sraj	strI	kzip	div	para	luw	para	bahu	srajaH kzeptAraH
sraj	strI	kzip	div	para	ASIr	para	eka	srak kzipyAt
sraj	strI	kzip	div	para	ASIr	para	dvi	srajO kzipyAstAm
sraj	strI	kzip	div	para	ASIr	para	bahu	srajaH kzipyAsuH
sraj	strI	kzip	div	para	lfN	para	eka	srak akzepsyat
sraj	strI	kzip	div	para	lfN	para	dvi	srajO akzepsyatAm
sraj	strI	kzip	div	para	lfN	para	bahu	srajaH akzepsyan
sraj	strI	kzip	div	para	liw	para	eka	srak cikzepa
sraj	strI	kzip	div	para	liw	para	dvi	srajO cikzipatuH
sraj	strI	kzip	div	para	liw	para	bahu	srajaH cikzipuH
sraj	strI	kzip	div	para	luN	para	eka	srak akzipat
sraj	strI	kzip	div	para	luN	para	dvi	srajO akzipatAm
sraj	strI	kzip	div	para	luN	para	bahu	srajaH akzipan
sraj	strI	Ap	sv	para	law	para	eka	srak Apnoti
sraj	strI	Ap	sv	para	law	para	dvi	srajO ApnutaH
sraj	strI	Ap	sv	para	law	para	bahu	srajaH Apnuvanti
sraj	strI	Ap	sv	para	low	para	eka	srak Apnotu
sraj	strI	Ap	sv	para	low	para	dvi	srajO ApnutaH
sraj	strI	Ap	sv	para	low	para	bahu	srajaH Apnuvantu
sraj	strI	Ap	sv	para	laN	para	eka	srak Apnot
sraj	strI	Ap	sv	para	laN	para	dvi	srajO ApnutAm
sraj	strI	Ap	sv	para	laN	para	bahu	srajaH Apnuvan
sraj	strI	Ap	sv	para	viDi	para	eka	srak ApnuyAt
sraj	strI	Ap	sv	para	viDi	para	dvi	srajO ApnuyAtAm
sraj	strI	Ap	sv	para	viDi	para	bahu	srajaH ApnuyuH
sraj	strI	Ap	sv	para	lfw	para	eka	srak Apsyati
sraj	strI	Ap	sv	para	lfw	para	dvi	srajO ApsyataH
sraj	strI	Ap	sv	para	lfw	para	bahu	srajaH Apsyanti
sraj	strI	Ap	sv	para	luw	para	eka	srak AptA
sraj	strI	Ap	sv	para	luw	para	dvi	srajO AptArO
sraj	strI	Ap	sv	para	luw	para	bahu	srajaH AptAraH
sraj	strI	Ap	sv	para	ASIr	para	eka	srak ApyAt
sraj	strI	Ap	sv	para	ASIr	para	dvi	srajO ApyAstAm
sraj	strI	Ap	sv	para	ASIr	para	bahu	srajaH ApyAsuH
sraj	strI	Ap	sv	para	lfN	para	eka	srak Apsyat
sraj	strI	Ap	sv	para	lfN	para	dvi	srajO ApsyatAm
sraj	strI	Ap	sv	para	lfN	para	bahu	srajaH Apsyan
sraj	strI	Ap	sv	para	liw	para	eka	srak Apa
sraj	strI	Ap	sv	para	liw	para	dvi	srajO ApatuH
sraj	strI	Ap	sv	para	liw	para	bahu	srajaH ApuH
sraj	strI	Ap	sv	para	luN	para	eka	srak Apat
sraj	strI	Ap	sv	para	luN	para	dvi	srajO ApatAm
sraj	strI	Ap	sv	para	luN	para	bahu	srajaH Apan
sraj	strI	liK	tud	para	law	para	eka	srak liKati
sraj	strI	liK	tud	para	law	para	dvi	srajO liKataH
sraj	strI	liK	tud	para	law	para	bahu	srajaH liKanti
sraj	strI	liK	tud	para	low	para	eka	srak liKatu
sraj	strI	liK	tud	para	low	para	dvi	srajO liKatAm
sraj	strI	liK	tud	para	low	para	bahu	srajaH liKantu
sraj	strI	liK	tud	para	laN	para	eka	srak aliKat
sraj	strI	liK	tud	para	laN	para	dvi	srajO aliKatAm
sraj	strI	liK	tud	para	laN	para	bahu	srajaH aliKan
sraj	strI	liK	tud	para	viDi	para	eka	srak liKet
sraj	strI	liK	tud	para	viDi	para	dvi	srajO liKetAm
sraj	strI	liK	tud	para	viDi	para	bahu	srajaH liKeyuH
sraj	strI	liK	tud	para	lfw	para	eka	srak leKizyati
sraj	strI	liK	tud	para	lfw	para	dvi	srajO leKizyataH
sraj	strI	liK	tud	para	lfw	para	bahu	srajaH leKizyanti
sraj	strI	liK	tud	para	luw	para	eka	srak leKitA
sraj	strI	liK	tud	para	luw	para	dvi	srajO leKitArO
sraj	strI	liK	tud	para	luw	para	bahu	srajaH leKitAraH
sraj	strI	liK	tud	para	ASIr	para	eka	srak liKyAt
sraj	strI	liK	tud	para	ASIr	para	dvi	srajO liKyAstAm
sraj	strI	liK	tud	para	ASIr	para	bahu	srajaH liKyAsuH
sraj	strI	liK	tud	para	lfN	para	eka	srak aleKizyat
sraj	strI	liK	tud	para	lfN	para	dvi	srajO aleKizyatAm
sraj	strI	liK	tud	para	lfN	para	bahu	srajaH aleKizyan
sraj	strI	liK	tud	para	liw	para	eka	srak lileKa
sraj	strI	liK	tud	para	liw	para	dvi	srajO lileKatuH
sraj	strI	liK	tud	para	liw	para	bahu	srajaH liliKuH
sraj	strI	liK	tud	para	luN	para	eka	srak aleKIt
sraj	strI	liK	tud	para	luN	para	dvi	srajO aleKizwAm
sraj	strI	liK	tud	para	luN	para	bahu	srajaH aleKizuH
sraj	strI	yuj	ruD	para	law	para	eka	srak yunakti
sraj	strI	yuj	ruD	para	law	para	dvi	srajO yuNktaH
sraj	strI	yuj	ruD	para	law	para	bahu	srajaH yuYjanti
sraj	strI	yuj	ruD	para	low	para	eka	srak yunaktu
sraj	strI	yuj	ruD	para	low	para	dvi	srajO yuNktAm
sraj	strI	yuj	ruD	para	low	para	bahu	srajaH yuYjantu
sraj	strI	yuj	ruD	para	laN	para	eka	srak ayunak
sraj	strI	yuj	ruD	para	laN	para	dvi	srajO ayuNktAm
sraj	strI	yuj	ruD	para	laN	para	bahu	srajaH ayuYjan
sraj	strI	yuj	ruD	para	viDi	para	eka	srak yuYjyAt
sraj	strI	yuj	ruD	para	viDi	para	dvi	srajO yuYjyAtAm
sraj	strI	yuj	ruD	para	viDi	para	bahu	srajaH yuYjyuH
sraj	strI	yuj	ruD	para	lfw	para	eka	srak yokzyati
sraj	strI	yuj	ruD	para	lfw	para	dvi	srajO yokzyataH
sraj	strI	yuj	ruD	para	lfw	para	bahu	srajaH yokzyanti
sraj	strI	yuj	ruD	para	luw	para	eka	srak yoktA
sraj	strI	yuj	ruD	para	luw	para	dvi	srajO yoktArO
sraj	strI	yuj	ruD	para	luw	para	bahu	srajaH yoktAraH
sraj	strI	yuj	ruD	para	ASIr	para	eka	srak yujyAt
sraj	strI	yuj	ruD	para	ASIr	para	dvi	srajO yujyAstAm
sraj	strI	yuj	ruD	para	ASIr	para	bahu	srajaH yujyAsuH
sraj	strI	yuj	ruD	para	lfN	para	eka	srak ayokzyat
sraj	strI	yuj	ruD	para	lfN	para	dvi	srajO ayokzyatAm
sraj	strI	yuj	ruD	para	lfN	para	bahu	srajaH ayokzyan
sraj	strI	yuj	ruD	para	liw	para	eka	srak yuyoja
sraj	strI	yuj	ruD	para	liw	para	dvi	srajO yuyujatuH
sraj	strI	yuj	ruD	para	liw	para	bahu	srajaH yuyujuH
sraj	strI	yuj	ruD	para	luN	para	eka	srak ayOkzIt
sraj	strI	yuj	ruD	para	luN	para	dvi	srajO ayOktAm
sraj	strI	yuj	ruD	para	luN	para	bahu	srajaH ayOkzuH
sraj	strI	kf	tan	para	law	para	eka	srak karoti
sraj	strI	kf	tan	para	law	para	dvi	srajO kurutaH
sraj	strI	kf	tan	para	law	para	bahu	srajaH kurvanti
sraj	strI	kf	tan	para	low	para	eka	srak karotu
sraj	strI	kf	tan	para	low	para	dvi	srajO kurutaH
sraj	strI	kf	tan	para	low	para	bahu	srajaH kurvantu
sraj	strI	kf	tan	para	laN	para	eka	srak akarot
sraj	strI	kf	tan	para	laN	para	dvi	srajO akurutAm
sraj	strI	kf	tan	para	laN	para	bahu	srajaH akurvan
sraj	strI	kf	tan	para	viDi	para	eka	srak kuryAt
sraj	strI	kf	tan	para	viDi	para	dvi	srajO kuryAtAm
sraj	strI	kf	tan	para	viDi	para	bahu	srajaH kuryuH
sraj	strI	kf	tan	para	lfw	para	eka	srak karizyati
sraj	strI	kf	tan	para	lfw	para	dvi	srajO karizyataH
sraj	strI	kf	tan	para	lfw	para	bahu	srajaH karizyanti
sraj	strI	kf	tan	para	luw	para	eka	srak kartA
sraj	strI	kf	tan	para	luw	para	dvi	srajO kartArO
sraj	strI	kf	tan	para	luw	para	bahu	srajaH kartAraH
sraj	strI	kf	tan	para	ASIr	para	eka	srak kriyAt
sraj	strI	kf	tan	para	ASIr	para	dvi	srajO kriyAstAm
sraj	strI	kf	tan	para	ASIr	para	bahu	srajaH kriyAsuH
sraj	strI	kf	tan	para	lfN	para	eka	srak akarizyat
sraj	strI	kf	tan	para	lfN	para	dvi	srajO akarizyatAm
sraj	strI	kf	tan	para	lfN	para	bahu	srajaH akarizyan
sraj	strI	kf	tan	para	liw	para	eka	srak cakAra
sraj	strI	kf	tan	para	liw	para	dvi	srajO cakratuH
sraj	strI	kf	tan	para	liw	para	bahu	srajaH cakruH
sraj	strI	kf	tan	para	luN	para	eka	srak akArzIt
sraj	strI	kf	tan	para	luN	para	dvi	srajO akArzwAm
sraj	strI	kf	tan	para	luN	para	bahu	srajaH bAlakAH-bAlikAHakArzuH
sraj	strI	krI	kry	para	law	para	eka	srak krIRAti
sraj	strI	krI	kry	para	law	para	dvi	srajO krIRItaH
sraj	strI	krI	kry	para	law	para	bahu	srajaH krIRanti
sraj	strI	krI	kry	para	low	para	eka	srak krIRAtu
sraj	strI	krI	kry	para	low	para	dvi	srajO krIRItAm
sraj	strI	krI	kry	para	low	para	bahu	srajaH krIRantu
sraj	strI	krI	kry	para	laN	para	eka	srak akrIRAt
sraj	strI	krI	kry	para	laN	para	dvi	srajO akrIRItAm
sraj	strI	krI	kry	para	laN	para	bahu	srajaH akrIRan
sraj	strI	krI	kry	para	viDi	para	eka	srak krIRIyAt
sraj	strI	krI	kry	para	viDi	para	dvi	srajO krIRIyAtAm
sraj	strI	krI	kry	para	viDi	para	bahu	srajaH krIRIyuH
sraj	strI	krI	kry	para	lfw	para	eka	srak krezyati
sraj	strI	krI	kry	para	lfw	para	dvi	srajO krezyataH
sraj	strI	krI	kry	para	lfw	para	bahu	srajaH krezyanti
sraj	strI	krI	kry	para	luw	para	eka	srak kretA
sraj	strI	krI	kry	para	luw	para	dvi	srajO kretArO
sraj	strI	krI	kry	para	luw	para	bahu	srajaH kretAraH
sraj	strI	krI	kry	para	ASIr	para	eka	srak krIyAt
sraj	strI	krI	kry	para	ASIr	para	dvi	srajO krIyAstAm
sraj	strI	krI	kry	para	ASIr	para	bahu	srajaH krIyAsuH
sraj	strI	krI	kry	para	lfN	para	eka	srak akrezyat
sraj	strI	krI	kry	para	lfN	para	dvi	srajO akrezyatAm
sraj	strI	krI	kry	para	lfN	para	bahu	srajaH akrezyan
sraj	strI	krI	kry	para	liw	para	eka	srak cikrAya
sraj	strI	krI	kry	para	liw	para	dvi	srajO cikriyatuH
sraj	strI	krI	kry	para	liw	para	bahu	srajaH cikriyuH
sraj	strI	krI	kry	para	luN	para	eka	srak akrEzIt
sraj	strI	krI	kry	para	luN	para	dvi	srajO akrEzwAm
sraj	strI	krI	kry	para	luN	para	bahu	srajaH akrEzuH
sraj	strI	kaT	cur	para	law	para	eka	srak kaTayati
sraj	strI	kaT	cur	para	law	para	dvi	srajO kaTayataH
sraj	strI	kaT	cur	para	law	para	bahu	srajaH kaTayanti
sraj	strI	kaT	cur	para	low	para	eka	srak kaTayatu
sraj	strI	kaT	cur	para	low	para	dvi	srajO kaTayatAm
sraj	strI	kaT	cur	para	low	para	bahu	srajaH kaTayantu
sraj	strI	kaT	cur	para	laN	para	eka	srak akaTayat
sraj	strI	kaT	cur	para	laN	para	dvi	srajO akaTayatAm
sraj	strI	kaT	cur	para	laN	para	bahu	srajaH akaTayan
sraj	strI	kaT	cur	para	viDi	para	eka	srak kaTayet
sraj	strI	kaT	cur	para	viDi	para	dvi	srajO kaTayetAm
sraj	strI	kaT	cur	para	viDi	para	bahu	srajaH kaTayeyuH
sraj	strI	kaT	cur	para	lfw	para	eka	srak kaTayizyati
sraj	strI	kaT	cur	para	lfw	para	dvi	srajO kaTayizyataH
sraj	strI	kaT	cur	para	lfw	para	bahu	srajaH kaTayizyanti
sraj	strI	kaT	cur	para	luw	para	eka	srak kaTayitA
sraj	strI	kaT	cur	para	luw	para	dvi	srajO kaTayitArO
sraj	strI	kaT	cur	para	luw	para	bahu	srajaH kaTayitAraH
sraj	strI	kaT	cur	para	ASIr	para	eka	srak kaTyAt
sraj	strI	kaT	cur	para	ASIr	para	dvi	srajO kaTyAstAm
sraj	strI	kaT	cur	para	ASIr	para	bahu	srajaH kaTyAsuH
sraj	strI	kaT	cur	para	lfN	para	eka	srak akaTayizyat
sraj	strI	kaT	cur	para	lfN	para	dvi	srajO akaTayizyatAm
sraj	strI	kaT	cur	para	lfN	para	bahu	srajaH akaTayizyan
sraj	strI	kaT	cur	para	liw	para	eka	srak kaTayAYcakAra
sraj	strI	kaT	cur	para	liw	para	dvi	srajO kaTayAYcakratuH
sraj	strI	kaT	cur	para	liw	para	bahu	srajaH kaTayAYcakruH
sraj	strI	kaT	cur	para	luN	para	eka	srak acakaTat
sraj	strI	kaT	cur	para	luN	para	dvi	srajO acakaTatAm
sraj	strI	kaT	cur	para	luN	para	bahu	srajaH acakaTan
sarit	strI	paW	Bv	para	law	para	eka	sarit paWati
sarit	strI	paW	Bv	para	law	para	dvi	saritO paWataH
sarit	strI	paW	Bv	para	law	para	bahu	saritaH paWanti
sarit	strI	paW	Bv	para	low	para	eka	sarit paWatu
sarit	strI	paW	Bv	para	low	para	dvi	saritO paWatAm
sarit	strI	paW	Bv	para	low	para	bahu	saritaH paWantu
sarit	strI	paW	Bv	para	laN	para	eka	sarit apaWat
sarit	strI	paW	Bv	para	laN	para	dvi	saritO apaWatAm
sarit	strI	paW	Bv	para	laN	para	bahu	saritaH apaWan
sarit	strI	paW	Bv	para	viDi	para	eka	sarit paWet
sarit	strI	paW	Bv	para	viDi	para	dvi	saritO paWetAm
sarit	strI	paW	Bv	para	viDi	para	bahu	saritaH paWeyuH
sarit	strI	paW	Bv	para	lfw	para	eka	sarit paWizyati
sarit	strI	paW	Bv	para	lfw	para	dvi	saritO paWizyataH
sarit	strI	paW	Bv	para	lfw	para	bahu	saritaH paWizyanti
sarit	strI	paW	Bv	para	luw	para	eka	sarit paWitA
sarit	strI	paW	Bv	para	luw	para	dvi	saritO paWitArO
sarit	strI	paW	Bv	para	luw	para	bahu	saritaH paWitAraH
sarit	strI	paW	Bv	para	ASIr	para	eka	sarit paWyAt
sarit	strI	paW	Bv	para	ASIr	para	dvi	saritO paWyAstAm
sarit	strI	paW	Bv	para	ASIr	para	bahu	saritaH paWyAsuH
sarit	strI	paW	Bv	para	lfN	para	eka	sarit apaWizyat
sarit	strI	paW	Bv	para	lfN	para	dvi	saritO apaWizyatAm
sarit	strI	paW	Bv	para	lfN	para	bahu	saritaH apaWizyan
sarit	strI	paW	Bv	para	liw	para	eka	sarit papAWa
sarit	strI	paW	Bv	para	liw	para	dvi	saritO peWatuH
sarit	strI	paW	Bv	para	liw	para	bahu	saritaH peWuH
sarit	strI	paW	Bv	para	luN	para	eka	sarit apAWIt
sarit	strI	paW	Bv	para	luN	para	dvi	saritO apAWizwAm
sarit	strI	paW	Bv	para	luN	para	bahu	saritaH apAWizuH
sarit	strI	yA	ad	para	law	para	eka	sarit yAti
sarit	strI	yA	ad	para	law	para	dvi	saritO yAtaH
sarit	strI	yA	ad	para	law	para	bahu	saritaH yAnti
sarit	strI	yA	ad	para	low	para	eka	sarit yAtu
sarit	strI	yA	ad	para	low	para	dvi	saritO yAtAm
sarit	strI	yA	ad	para	low	para	bahu	saritaH yAntu
sarit	strI	yA	ad	para	laN	para	eka	sarit AyAt
sarit	strI	yA	ad	para	laN	para	dvi	saritO AyAtam
sarit	strI	yA	ad	para	laN	para	bahu	saritaH ayuH-ayAn
sarit	strI	yA	ad	para	viDi	para	eka	sarit yAyAt
sarit	strI	yA	ad	para	viDi	para	dvi	saritO yAyAtam
sarit	strI	yA	ad	para	viDi	para	bahu	saritaH yAyuH
sarit	strI	yA	ad	para	lfw	para	eka	sarit yAsyati
sarit	strI	yA	ad	para	lfw	para	dvi	saritO yAsyataH
sarit	strI	yA	ad	para	lfw	para	bahu	saritaH yAsyanti
sarit	strI	yA	ad	para	luw	para	eka	sarit yAtA
sarit	strI	yA	ad	para	luw	para	dvi	saritO yAtArO
sarit	strI	yA	ad	para	luw	para	bahu	saritaH yAtAraH
sarit	strI	yA	ad	para	ASIr	para	eka	sarit yAyAt
sarit	strI	yA	ad	para	ASIr	para	dvi	saritO yAyAstam
sarit	strI	yA	ad	para	ASIr	para	bahu	saritaH yAyAsuH
sarit	strI	yA	ad	para	lfN	para	eka	sarit ayAsyat
sarit	strI	yA	ad	para	lfN	para	dvi	saritO ayAsyatAm
sarit	strI	yA	ad	para	lfN	para	bahu	saritaH ayAsyan
sarit	strI	yA	ad	para	liw	para	eka	sarit yayO
sarit	strI	yA	ad	para	liw	para	dvi	saritO yayatuH
sarit	strI	yA	ad	para	liw	para	bahu	saritaH yayuH
sarit	strI	yA	ad	para	luN	para	eka	sarit ayAsIt
sarit	strI	yA	ad	para	luN	para	dvi	saritO ayAsizwAm
sarit	strI	yA	ad	para	luN	para	bahu	saritaH ayAsizuH
sarit	strI	hu	juhoty	para	law	para	eka	sarit jahAti
sarit	strI	hu	juhoty	para	law	para	dvi	saritO jahItaH
sarit	strI	hu	juhoty	para	law	para	bahu	saritaH jahati
sarit	strI	hu	juhoty	para	low	para	eka	sarit jahAtu
sarit	strI	hu	juhoty	para	low	para	dvi	saritO jahItAm
sarit	strI	hu	juhoty	para	low	para	bahu	saritaH jahatu
sarit	strI	hu	juhoty	para	laN	para	eka	sarit ajahAt
sarit	strI	hu	juhoty	para	laN	para	dvi	saritO ajahItAm
sarit	strI	hu	juhoty	para	laN	para	bahu	saritaH ajahIta
sarit	strI	hu	juhoty	para	viDi	para	eka	sarit jahyAt
sarit	strI	hu	juhoty	para	viDi	para	dvi	saritO jahyAtAm
sarit	strI	hu	juhoty	para	viDi	para	bahu	saritaH jahyuH
sarit	strI	hu	juhoty	para	lfw	para	eka	sarit hAsyati
sarit	strI	hu	juhoty	para	lfw	para	dvi	saritO hAsyataH
sarit	strI	hu	juhoty	para	lfw	para	bahu	saritaH hAsyanti
sarit	strI	hu	juhoty	para	luw	para	eka	sarit hAtA
sarit	strI	hu	juhoty	para	luw	para	dvi	saritO hAtArO
sarit	strI	hu	juhoty	para	luw	para	bahu	saritaH hAtAraH
sarit	strI	hu	juhoty	para	ASIr	para	eka	sarit heyAt
sarit	strI	hu	juhoty	para	ASIr	para	dvi	saritO heyAstAm
sarit	strI	hu	juhoty	para	ASIr	para	bahu	saritaH heyAsuH
sarit	strI	hu	juhoty	para	lfN	para	eka	sarit ahAsyat
sarit	strI	hu	juhoty	para	lfN	para	dvi	saritO ahAsyatAm
sarit	strI	hu	juhoty	para	lfN	para	bahu	saritaH ahAsyan
sarit	strI	hu	juhoty	para	liw	para	eka	sarit jahO
sarit	strI	hu	juhoty	para	liw	para	dvi	saritO jahatuH
sarit	strI	hu	juhoty	para	liw	para	bahu	saritaH jahuH
sarit	strI	hu	juhoty	para	luN	para	eka	sarit ahAsIt
sarit	strI	hu	juhoty	para	luN	para	dvi	saritO ahAsizwam
sarit	strI	hu	juhoty	para	luN	para	bahu	saritaH ahAsizwa
sarit	strI	kzip	div	para	law	para	eka	sarit kzipyati
sarit	strI	kzip	div	para	law	para	dvi	saritO kzipyataH
sarit	strI	kzip	div	para	law	para	bahu	saritaH kzipyanti
sarit	strI	kzip	div	para	low	para	eka	sarit kzipyatu
sarit	strI	kzip	div	para	low	para	dvi	saritO kzipyatAm
sarit	strI	kzip	div	para	low	para	bahu	saritaH kzipyantu
sarit	strI	kzip	div	para	laN	para	eka	sarit akzipyat
sarit	strI	kzip	div	para	laN	para	dvi	saritO akzipyatAm
sarit	strI	kzip	div	para	laN	para	bahu	saritaH akzipyan
sarit	strI	kzip	div	para	viDi	para	eka	sarit kzipyet
sarit	strI	kzip	div	para	viDi	para	dvi	saritO kzipyetAm
sarit	strI	kzip	div	para	viDi	para	bahu	saritaH kzipyeyuH
sarit	strI	kzip	div	para	lfw	para	eka	sarit kzepsyati
sarit	strI	kzip	div	para	lfw	para	dvi	saritO kzepsyataH
sarit	strI	kzip	div	para	lfw	para	bahu	saritaH kzepsyanti
sarit	strI	kzip	div	para	luw	para	eka	sarit kzeptA
sarit	strI	kzip	div	para	luw	para	dvi	saritO kzeptArO
sarit	strI	kzip	div	para	luw	para	bahu	saritaH kzeptAraH
sarit	strI	kzip	div	para	ASIr	para	eka	sarit kzipyAt
sarit	strI	kzip	div	para	ASIr	para	dvi	saritO kzipyAstAm
sarit	strI	kzip	div	para	ASIr	para	bahu	saritaH kzipyAsuH
sarit	strI	kzip	div	para	lfN	para	eka	sarit akzepsyat
sarit	strI	kzip	div	para	lfN	para	dvi	saritO akzepsyatAm
sarit	strI	kzip	div	para	lfN	para	bahu	saritaH akzepsyan
sarit	strI	kzip	div	para	liw	para	eka	sarit cikzepa
sarit	strI	kzip	div	para	liw	para	dvi	saritO cikzipatuH
sarit	strI	kzip	div	para	liw	para	bahu	saritaH cikzipuH
sarit	strI	kzip	div	para	luN	para	eka	sarit akzipat
sarit	strI	kzip	div	para	luN	para	dvi	saritO akzipatAm
sarit	strI	kzip	div	para	luN	para	bahu	saritaH akzipan
sarit	strI	Ap	sv	para	law	para	eka	sarit Apnoti
sarit	strI	Ap	sv	para	law	para	dvi	saritO ApnutaH
sarit	strI	Ap	sv	para	law	para	bahu	saritaH Apnuvanti
sarit	strI	Ap	sv	para	low	para	eka	sarit Apnotu
sarit	strI	Ap	sv	para	low	para	dvi	saritO ApnutaH
sarit	strI	Ap	sv	para	low	para	bahu	saritaH Apnuvantu
sarit	strI	Ap	sv	para	laN	para	eka	sarit Apnot
sarit	strI	Ap	sv	para	laN	para	dvi	saritO ApnutAm
sarit	strI	Ap	sv	para	laN	para	bahu	saritaH Apnuvan
sarit	strI	Ap	sv	para	viDi	para	eka	sarit ApnuyAt
sarit	strI	Ap	sv	para	viDi	para	dvi	saritO ApnuyAtAm
sarit	strI	Ap	sv	para	viDi	para	bahu	saritaH ApnuyuH
sarit	strI	Ap	sv	para	lfw	para	eka	sarit Apsyati
sarit	strI	Ap	sv	para	lfw	para	dvi	saritO ApsyataH
sarit	strI	Ap	sv	para	lfw	para	bahu	saritaH Apsyanti
sarit	strI	Ap	sv	para	luw	para	eka	sarit AptA
sarit	strI	Ap	sv	para	luw	para	dvi	saritO AptArO
sarit	strI	Ap	sv	para	luw	para	bahu	saritaH AptAraH
sarit	strI	Ap	sv	para	ASIr	para	eka	sarit ApyAt
sarit	strI	Ap	sv	para	ASIr	para	dvi	saritO ApyAstAm
sarit	strI	Ap	sv	para	ASIr	para	bahu	saritaH ApyAsuH
sarit	strI	Ap	sv	para	lfN	para	eka	sarit Apsyat
sarit	strI	Ap	sv	para	lfN	para	dvi	saritO ApsyatAm
sarit	strI	Ap	sv	para	lfN	para	bahu	saritaH Apsyan
sarit	strI	Ap	sv	para	liw	para	eka	sarit Apa
sarit	strI	Ap	sv	para	liw	para	dvi	saritO ApatuH
sarit	strI	Ap	sv	para	liw	para	bahu	saritaH ApuH
sarit	strI	Ap	sv	para	luN	para	eka	sarit Apat
sarit	strI	Ap	sv	para	luN	para	dvi	saritO ApatAm
sarit	strI	Ap	sv	para	luN	para	bahu	saritaH Apan
sarit	strI	liK	tud	para	law	para	eka	sarit liKati
sarit	strI	liK	tud	para	law	para	dvi	saritO liKataH
